DEVICE_ID,time_key,OUT_LOC_ONNET_MIN,OUT_LOC_OFFNET_MIN,OUT_LOC_OFFNET_UNPAID_MIN,OUT_LOC_OFFNET_PAID_MIN,OUT_INTER_MIN,OUT_LOC_LAND_MIN,OUT_LOCAL_ONNET_SMS_AMT,OUT_LOCAL_OFFNET_SMS_AMT,OUT_LOCAL_LAND_PAID_SMS_AMT,OUT_INTER_SMS_AMT,DATA_VOLUME,LTE_DATA_VOLUME,TOTAL_ROAM_CALL_AMT,TOTAL_ROAM_SMS_AMT,TOTAL_ROAM_GPRS_MB,COUNT_CONTACT,AVG_TRANSACT_CONTACT,SUM_TRANSACT_CONTACT,AVG_DURATION_CONTACT,COUNT_BASE_STATION,FIRST_DISP_DIAG,OS_1,OS_2,OS_3,OS_4,date_issue_device,ID_NUMBER,tariff_plan_code
86656704.0,2026-09-01,0.0,0.9,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,54.0,2.0,5.5,0.0,1.0,0.0,0.0,2027-03-15,31663,tariff_18
35339009.0,2026-08-01,108.95,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,43.51,0.0,0.0,0.0,0.0,11.0,25.0,275.0,1371.7272727272727,8.0,5.5,0.0,1.0,0.0,0.0,2025-03-08,31884,tariff_5
35339009.0,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42,0.0,0.0,0.0,0.0,1.0,1.0,1.0,41.0,4.0,5.5,0.0,1.0,0.0,0.0,2025-03-08,31884,tariff_5
35339009.0,2026-09-01,46.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,17.22222222222222,155.0,701.2222222222223,8.0,5.5,0.0,1.0,0.0,0.0,2025-03-08,31884,tariff_5
35878608.0,2026-07-01,400.27,72.65,72.65,0.0,0.0,0.0,28.0,1.0,0.0,0.0,1551.18,21370.24,0.0,0.0,0.0,30.0,9.6,288.0,1228.1,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,33586,
35878608.0,2026-05-01,1008.79,71.63,71.63,0.0,0.0,0.0,15.0,0.0,0.0,0.0,861.23,5184.13,0.0,0.0,0.0,30.0,10.866666666666667,326.0,2337.733333333333,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,33586,
35878608.0,2026-06-01,404.78,51.2,42.62,8.58,0.0,0.0,4.0,1.0,0.0,0.0,852.02,13865.09,0.0,0.0,0.0,30.0,13.8,414.0,1312.8666666666666,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,33586,
35878608.0,2026-04-01,479.51,121.4,38.9,82.5,0.0,0.0,16.0,0.0,0.0,0.0,1303.56,7594.29,0.0,0.0,0.0,30.0,24.53333333333333,736.0,1947.166666666667,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,33586,
35878608.0,2026-08-01,793.27,283.3,283.3,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3267.9,25703.36,0.0,0.0,0.0,30.0,16.0,480.0,2539.7,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,33586,tariff_12
35868800.0,2026-09-01,2317.28,44.17,44.17,0.0,0.0,0.0,7.0,1.0,0.0,0.0,731.09,6766.97,0.0,0.0,0.0,30.0,28.9,867.0,5853.666666666668,20.0,,,,,,1967-01-01,33586,tariff_4
35417910.0,2026-07-01,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,18.0,559.6666666666666,7.0,2.4,0.0,0.0,1.0,0.0,2025-11-05,39000,tariff_3
35417910.0,2026-08-01,4.72,3.55,0.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.5,78.0,1319.5,15.0,2.4,0.0,0.0,1.0,0.0,2025-11-05,39000,tariff_3
35417910.0,2026-09-01,43.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.4285714285714284,48.0,762.0714285714287,7.0,2.4,0.0,0.0,1.0,0.0,2025-11-05,39000,tariff_3
35706308.0,2026-05-01,34.22,1.95,0.0,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.1666666666666665,13.0,634.0,6.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,3529,tariff_16
35706308.0,2026-06-01,16.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,27.0,1576.333333333333,12.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,3529,tariff_16
35706308.0,2026-04-01,9.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.75,7.0,518.5,6.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,3529,tariff_16
35706308.0,2026-07-01,14.67,1.1,0.0,1.1,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.5,21.0,634.0,16.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,3529,tariff_16
35706308.0,2026-08-01,2.82,4.07,0.0,4.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.333333333333333,20.0,1354.0,7.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,3529,tariff_16
35706308.0,2026-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.6,23.0,2884.8,7.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,3529,tariff_16
,2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1967-01-01,5653,tariff_7
,2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,1967-01-01,5653,tariff_7
,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1967-01-01,5653,tariff_7
,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1967-01-01,5653,tariff_7
35577308.0,2026-09-01,32.38,3.62,3.62,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3213.73,13357.0,0.0,0.0,0.0,18.0,13.833333333333336,249.0,1948.388888888889,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,6888,tariff_4
,2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,1967-01-01,8831,
35517306.0,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,2.0,0.0,0.0,1.0,0.0,2020-12-03,8831,
35793909.0,2026-08-01,121.37,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4381.34,31927.32,0.0,0.0,0.0,30.0,4.133333333333334,124.0,570.9666666666667,20.0,5.2,0.0,1.0,0.0,0.0,2024-06-26,8831,tariff_9
,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,,,,,,1967-01-01,8831,
35517306.0,2026-09-01,10.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.76,93.24,0.0,0.0,0.0,13.0,4.307692307692308,56.0,311.38461538461536,20.0,2.0,0.0,0.0,1.0,0.0,2020-12-03,8831,tariff_4
35542410.0,2026-08-01,258.0,68.95,64.9,4.05,0.0,0.0,0.0,0.0,0.0,0.0,83.82,3013.12,0.0,0.0,0.0,30.0,9.633333333333333,289.0,1219.1666666666667,20.0,6.0,0.0,1.0,0.0,0.0,2025-09-11,10472,tariff_8
35542410.0,2026-07-01,161.62,36.43,32.05,4.38,0.0,0.0,0.0,0.0,0.0,0.0,216.83,8088.6,0.0,0.0,0.0,30.0,9.033333333333331,271.0,989.0333333333332,20.0,6.0,0.0,1.0,0.0,0.0,2025-09-11,10472,tariff_11
35542410.0,2026-09-01,354.77,74.92,74.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.08,9582.19,0.0,0.0,0.0,30.0,7.6,228.0,1337.2333333333331,20.0,6.0,0.0,1.0,0.0,0.0,2025-09-11,10472,tariff_8
35331409.0,2026-05-01,285.87,45.87,30.37,15.5,0.0,0.0,1.0,0.0,0.0,0.0,13.57,2051.46,0.0,0.0,0.0,30.0,9.533333333333331,286.0,1048.3333333333333,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,10472,
35331409.0,2026-06-01,247.25,40.72,36.25,4.47,0.0,0.0,0.0,0.0,0.0,0.0,66.5,3607.08,0.0,0.0,0.0,30.0,7.3,219.0,1101.1,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,10472,
35331409.0,2026-04-01,270.9,16.22,16.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.85,1435.48,0.0,0.0,0.0,30.0,6.8,204.0,1171.7666666666669,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,10472,
86632203.0,2026-06-01,5.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1671.49,40.18,0.0,0.0,0.0,5.0,3.4,17.0,363.2,20.0,5.0,0.0,1.0,0.0,0.0,2023-07-21,11536,tariff_14
86632203.0,2026-04-01,0.8,0.85,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0,155.48,0.0,0.0,0.0,0.0,8.0,1.875,15.0,45.75,14.0,5.0,0.0,1.0,0.0,0.0,2023-07-21,11536,tariff_14
86632203.0,2026-08-01,0.2,2.77,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.92,330.06,0.0,0.0,0.0,8.0,2.375,19.0,118.375,16.0,5.0,0.0,1.0,0.0,0.0,2023-07-21,11536,tariff_14
86632203.0,2026-07-01,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,27.87,0.0,0.0,0.0,8.0,1.875,15.0,80.5,14.0,5.0,0.0,1.0,0.0,0.0,2023-07-21,11536,tariff_14
86632203.0,2026-09-01,0.0,1.32,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.01,9.0,0.0,0.0,0.0,6.0,2.333333333333333,14.0,102.0,13.0,5.0,0.0,1.0,0.0,0.0,2023-07-21,11536,tariff_14
86632203.0,2026-05-01,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.57,0.0,0.0,0.0,0.0,5.0,2.6,13.0,85.8,20.0,5.0,0.0,1.0,0.0,0.0,2023-07-21,11536,tariff_14
35745609.0,2026-05-01,408.29,63.54,58.72,4.82,0.0,0.43,0.0,0.0,0.0,0.0,7131.22,0.0,0.0,0.0,0.0,30.0,22.43333333333333,673.0,1915.3666666666663,20.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,12754,
35745609.0,2026-09-01,226.83,53.1,53.1,0.0,0.0,0.07,0.0,0.0,0.0,0.0,11759.78,1156.83,0.0,0.0,0.0,30.0,14.8,444.0,1909.833333333333,20.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,12754,tariff_10
35745609.0,2026-04-01,469.0,34.57,34.57,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7887.24,0.0,0.0,0.0,0.0,30.0,18.866666666666667,566.0,1735.3,20.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,12754,
35745609.0,2026-08-01,376.31,37.98,37.98,0.0,0.0,0.0,5.0,0.0,0.0,0.0,10178.25,0.0,0.0,0.0,0.0,30.0,14.8,444.0,1764.2,20.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,12754,tariff_18
35745609.0,2026-06-01,624.72,67.07,29.55,37.52,0.0,0.27,2.0,0.0,0.0,0.0,7881.62,0.0,0.0,0.0,0.0,30.0,19.166666666666668,575.0,2293.9,20.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,12754,
35745609.0,2026-07-01,513.02,78.8,63.82,14.98,0.0,0.0,0.0,0.0,0.0,0.0,7311.02,0.0,0.0,0.0,0.0,30.0,20.866666666666667,626.0,2310.1,20.0,5.0,0.0,1.0,0.0,0.0,2025-07-11,12754,tariff_18
35331409.0,2026-04-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.125,25.0,98.75,5.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,16135,
35564407.0,2026-09-01,74.78,1.35,1.35,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.0,12.0,4.333333333333333,52.0,611.9166666666666,20.0,5.0,0.0,1.0,0.0,0.0,2022-03-26,16135,tariff_20
35331409.0,2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.285714285714286,30.0,321.7142857142857,5.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,16135,tariff_20
35331409.0,2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.625,61.0,600.875,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,16135,
35331409.0,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,10.25,82.0,1232.75,20.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,16135,
35331409.0,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.333333333333332,38.0,265.3333333333333,6.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,16135,
35492308.0,2026-05-01,84.83,41.85,39.13,2.72,0.0,0.0,0.0,0.0,0.0,0.0,4674.78,0.0,0.0,0.0,0.0,30.0,11.233333333333333,337.0,487.06666666666666,20.0,4.0,0.0,1.0,0.0,0.0,2023-07-22,16862,
35492308.0,2026-04-01,99.1,40.0,40.0,0.0,0.0,2.43,1.0,0.0,0.0,0.0,2682.97,0.0,0.0,0.0,0.0,30.0,7.933333333333334,238.0,345.66666666666674,20.0,4.0,0.0,1.0,0.0,0.0,2023-07-22,16862,
86873204.0,2026-09-01,96.53,88.77,85.42,3.35,0.0,0.0,0.0,0.0,0.0,0.0,3054.94,0.0,0.0,0.0,0.0,30.0,10.9,327.0,500.26666666666665,20.0,5.5,0.0,1.0,0.0,0.0,2027-03-15,16862,tariff_8
35492308.0,2026-06-01,72.07,49.75,36.93,12.82,0.0,0.0,1.0,1.0,0.0,0.0,4096.0,0.0,0.0,0.0,0.0,30.0,12.5,375.0,482.76666666666665,20.0,4.0,0.0,1.0,0.0,0.0,2023-07-22,16862,
35492308.0,2026-07-01,56.55,87.4,79.85,7.55,0.0,0.75,0.0,1.0,0.0,0.0,4975.76,0.0,0.0,0.0,0.0,30.0,12.3,369.0,484.3,20.0,4.0,0.0,1.0,0.0,0.0,2023-07-22,16862,tariff_8
35492308.0,2026-08-01,82.37,159.35,85.33,74.02,0.0,0.1,1.0,0.0,0.0,0.0,2851.74,0.0,0.0,0.0,0.0,30.0,11.8,354.0,495.4,20.0,4.0,0.0,1.0,0.0,0.0,2023-07-22,16862,tariff_8
35728605.0,2026-08-01,257.65,14.48,3.68,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,17.3,519.0,1807.2333333333331,13.0,1.4,0.0,0.0,1.0,0.0,2020-12-03,22483,tariff_15
35728605.0,2026-04-01,330.3,59.4,37.75,21.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,11.4,342.0,1552.7,4.0,1.4,0.0,0.0,1.0,0.0,2020-12-03,22483,
35728605.0,2026-05-01,298.88,17.98,17.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.033333333333335,481.0,1711.9333333333334,3.0,1.4,0.0,0.0,1.0,0.0,2020-12-03,22483,
35728605.0,2026-09-01,141.32,7.38,2.23,5.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,13.3,399.0,697.6,5.0,1.4,0.0,0.0,1.0,0.0,2020-12-03,22483,tariff_15
35728605.0,2026-07-01,544.27,19.97,19.97,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,20.466666666666665,614.0,3419.066666666666,8.0,1.4,0.0,0.0,1.0,0.0,2020-12-03,22483,tariff_15
35728605.0,2026-06-01,361.26,75.05,14.8,60.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,16.433333333333334,493.0,2116.1,5.0,1.4,0.0,0.0,1.0,0.0,2020-12-03,22483,
35272208.0,2026-08-01,152.58,117.37,111.25,6.12,0.0,0.0,0.0,0.0,0.0,0.0,4955.26,60070.78,0.0,0.0,0.0,29.0,7.9655172413793105,231.0,1114.655172413793,20.0,5.5,0.0,1.0,0.0,0.0,2023-06-21,23219,tariff_8
35272208.0,2026-06-01,215.88,205.51,115.43,90.08,0.0,1.3,1.0,1.0,0.0,0.0,2574.84,39391.16,0.0,0.0,0.03,24.0,11.708333333333336,281.0,1684.166666666667,20.0,5.5,0.0,1.0,0.0,0.0,2023-06-21,23219,tariff_8
35272208.0,2026-04-01,172.55,152.88,104.38,48.5,0.0,4.13,0.0,3.0,0.0,0.0,13203.53,55346.94,0.0,0.0,0.0,21.0,12.238095238095234,257.0,2133.714285714286,20.0,5.5,0.0,1.0,0.0,0.0,2023-06-21,23219,tariff_10
35272208.0,2026-05-01,178.77,163.39,122.57,40.82,0.0,3.72,3.0,3.0,0.0,0.0,4067.68,57851.05,0.0,0.0,0.0,19.0,12.63157894736842,240.0,2391.6315789473683,20.0,5.5,0.0,1.0,0.0,0.0,2023-06-21,23219,tariff_10
35272208.0,2026-09-01,55.43,35.28,9.08,26.2,0.0,3.72,0.0,0.0,0.0,0.0,2096.64,38159.68,0.0,0.0,0.0,30.0,6.366666666666666,191.0,843.2,20.0,5.5,0.0,1.0,0.0,0.0,2023-06-21,23219,tariff_8
35272208.0,2026-07-01,110.59,122.1,122.1,0.0,0.0,0.55,0.0,0.0,0.0,0.0,6375.66,13282.63,0.0,0.0,0.0,26.0,7.576923076923077,197.0,743.4615384615386,20.0,5.5,0.0,1.0,0.0,0.0,2023-06-21,23219,tariff_8
86938804.0,2026-09-01,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,101.24,0.0,0.0,0.0,5.0,3.4,17.0,93.8,19.0,6.0,0.0,1.0,0.0,0.0,2025-08-22,25256,tariff_20
86837303.0,2026-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.64,353.43,0.0,0.0,0.0,,,,,5.0,5.7,0.0,1.0,0.0,0.0,2024-04-11,29155,tariff_10
35911809.0,2026-08-01,16.47,1.18,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3473.08,0.0,0.0,0.0,0.0,5.0,2.2,11.0,309.6,1.0,5.6,0.0,1.0,0.0,0.0,2025-08-09,33906,tariff_10
35911809.0,2026-05-01,75.43,46.7,46.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9022.37,973.99,0.0,0.0,0.0,30.0,3.2666666666666666,98.0,419.4333333333333,20.0,5.6,0.0,1.0,0.0,0.0,2025-08-09,33906,tariff_5
35911809.0,2026-04-01,32.77,41.53,41.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8971.44,2251.19,0.0,0.0,0.0,30.0,3.4,102.0,259.06666666666666,20.0,5.6,0.0,1.0,0.0,0.0,2025-08-09,33906,tariff_5
35911809.0,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,69.0,3.0,5.6,0.0,1.0,0.0,0.0,2025-08-09,33906,tariff_5
35911809.0,2026-06-01,99.18,53.55,53.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,916.61,10882.72,0.0,0.0,0.0,30.0,4.5,135.0,337.46666666666664,20.0,5.6,0.0,1.0,0.0,0.0,2025-08-09,33906,tariff_5
35911809.0,2026-09-01,30.82,27.58,27.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5680.76,2156.22,0.0,0.0,0.0,30.0,3.1,93.0,373.56666666666666,20.0,5.6,0.0,1.0,0.0,0.0,2025-08-09,33906,tariff_8
35865805.0,2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,6.0,51.0,5.0,2.0,0.0,0.0,1.0,0.0,2019-02-07,33950,tariff_2
35865805.0,2026-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,146.0,2.0,2.0,0.0,0.0,1.0,0.0,2019-02-07,33950,tariff_2
35865805.0,2026-09-01,45.6,45.78,0.0,45.78,7.83,0.0,1.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,14.0,4.071428571428571,57.0,546.2142857142857,8.0,2.0,0.0,0.0,1.0,0.0,2019-02-07,33950,tariff_2
35865805.0,2026-04-01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.5,6.0,36.5,6.0,2.0,0.0,0.0,1.0,0.0,2019-02-07,33950,tariff_2
35865805.0,2026-05-01,0.83,0.45,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.1428571428571428,8.0,34.0,7.0,2.0,0.0,0.0,1.0,0.0,2019-02-07,33950,tariff_2
35865805.0,2026-06-01,1.72,0.02,0.0,0.02,0.0,8.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.3333333333333333,8.0,43.33333333333334,9.0,2.0,0.0,0.0,1.0,0.0,2019-02-07,33950,tariff_2
35241909.0,2026-05-01,51.22,488.97,79.52,409.45,0.0,5.5,0.0,6.0,0.0,0.0,1425.2,13391.72,0.0,0.0,0.0,30.0,25.53333333333333,766.0,1322.3333333333333,20.0,6.2,0.0,1.0,0.0,0.0,2024-07-17,37202,tariff_8
35241909.0,2026-08-01,57.54,437.51,49.68,387.83,0.0,15.62,1.0,7.0,0.0,0.0,14570.77,54936.36,0.0,0.0,0.0,30.0,25.966666666666665,779.0,1183.9666666666667,20.0,6.2,0.0,1.0,0.0,0.0,2024-07-17,37202,tariff_8
86547704.0,2026-09-01,67.92,380.33,136.0,244.33,4.07,61.03,0.0,8.0,0.0,8.0,2163.23,39759.55,0.0,0.0,0.0,30.0,20.3,609.0,1081.5,20.0,5.9,0.0,1.0,0.0,0.0,2025-10-11,37202,tariff_8
35241909.0,2026-06-01,40.1,451.25,40.15,411.1,0.0,23.02,0.0,9.0,0.0,0.0,933.56,7824.18,0.0,0.0,0.0,30.0,22.23333333333333,667.0,1184.3,20.0,6.2,0.0,1.0,0.0,0.0,2024-07-17,37202,tariff_8
35241909.0,2026-04-01,72.02,727.02,323.6,403.42,1.35,9.17,0.0,0.0,0.0,0.0,1748.0,19975.87,0.0,0.0,0.0,30.0,32.23333333333333,967.0,1655.533333333333,20.0,6.2,0.0,1.0,0.0,0.0,2024-07-17,37202,
35241909.0,2026-07-01,78.47,433.43,162.43,271.0,0.47,2.87,0.0,3.0,0.0,0.0,953.34,47497.02,0.0,0.0,0.0,30.0,24.1,723.0,1182.8333333333333,20.0,6.2,0.0,1.0,0.0,0.0,2024-07-17,37202,tariff_8
86847603.0,2026-09-01,245.89,185.72,146.87,38.85,0.0,12.88,4.0,6.0,0.0,0.0,14974.33,0.0,0.0,0.0,0.0,30.0,18.633333333333333,559.0,1307.9666666666667,20.0,6.2,0.0,1.0,0.0,0.0,2025-06-24,38371,tariff_16
86847603.0,2026-07-01,134.93,176.6,0.0,176.6,0.0,1.72,0.0,7.0,0.0,0.0,341.41,0.0,0.0,0.0,0.0,30.0,21.83333333333333,655.0,1258.1333333333334,20.0,6.2,0.0,1.0,0.0,0.0,2025-06-24,38371,tariff_16
86847603.0,2026-04-01,57.48,71.22,0.0,71.22,0.0,0.0,1.0,2.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,30.0,15.133333333333333,454.0,671.1333333333333,20.0,6.2,0.0,1.0,0.0,0.0,2025-06-24,38371,tariff_16
86847603.0,2026-08-01,137.0,150.96,89.98,60.98,0.0,2.57,3.0,2.0,0.0,0.0,4802.72,0.0,0.0,0.0,0.0,30.0,18.466666666666665,554.0,1024.7,20.0,6.2,0.0,1.0,0.0,0.0,2025-06-24,38371,tariff_16
86847603.0,2026-05-01,175.47,74.2,53.23,20.97,0.0,0.08,14.0,20.0,0.0,0.0,89.66,0.0,0.0,0.0,0.0,30.0,20.3,609.0,1163.7,20.0,6.2,0.0,1.0,0.0,0.0,2025-06-24,38371,tariff_16
86847603.0,2026-06-01,54.71,60.52,17.5,43.02,0.0,0.0,2.0,2.0,0.0,0.0,286.16,0.0,0.0,0.0,0.0,30.0,14.166666666666664,425.0,754.1333333333333,20.0,6.2,0.0,1.0,0.0,0.0,2025-06-24,38371,tariff_16
35586710.0,2026-09-01,171.17,65.84,29.57,36.27,0.0,0.0,0.0,0.0,0.0,0.0,39.7,142.01,0.0,0.0,0.0,30.0,5.9,177.0,877.7666666666668,20.0,6.0,0.0,1.0,0.0,0.0,2025-07-16,39187,tariff_12
35787310.0,2026-08-01,19.28,93.33,88.68,4.65,0.0,4.72,0.0,0.0,0.0,0.0,2977.29,15555.89,0.0,0.0,0.0,29.0,2.862068965517241,83.0,402.10344827586215,20.0,6.2,0.0,1.0,0.0,0.0,2026-08-08,39187,tariff_4
35787310.0,2026-07-01,103.6,17.17,17.17,0.0,0.0,0.55,0.0,0.0,0.0,0.0,1803.9,3328.78,0.0,0.0,0.0,11.0,4.090909090909091,45.0,686.1818181818181,20.0,6.2,0.0,1.0,0.0,0.0,2026-08-08,39187,tariff_11
35586610.0,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.25,0.0,0.0,0.0,1.0,1.0,1.0,29.0,4.0,6.0,0.0,1.0,0.0,0.0,2025-07-16,39187,tariff_6
91147755.0,2026-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146.79,460.3,0.0,0.0,0.0,1.0,2.0,2.0,12.0,20.0,5.0,0.0,1.0,0.0,0.0,2022-09-14,1597,tariff_1
,2026-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,1967-01-01,1597,tariff_1
35878708.0,2026-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,1.33,0.0,0.0,0.0,,,,,4.0,5.2,0.0,1.0,0.0,0.0,2024-08-24,1597,tariff_1
