ID_NUMBER,ARPU_current,ARPU_3m_avg,ARPU_trend,current_tariff,OUT_LOC_ONNET_MIN,OUT_LOC_OFFNET_MIN,OUT_LOC_OFFNET_UNPAID_MIN,OUT_LOC_OFFNET_PAID_MIN,OUT_INTER_MIN,OUT_LOC_LAND_MIN,OUT_LOCAL_ONNET_SMS_AMT,OUT_LOCAL_OFFNET_SMS_AMT,OUT_LOCAL_LAND_PAID_SMS_AMT,OUT_INTER_SMS_AMT,DATA_VOLUME,LTE_DATA_VOLUME,TOTAL_ROAM_CALL_AMT,TOTAL_ROAM_SMS_AMT,TOTAL_ROAM_GPRS_MB,COUNT_CONTACT,AVG_TRANSACT_CONTACT,SUM_TRANSACT_CONTACT,AVG_DURATION_CONTACT,COUNT_BASE_STATION,arpu_segment,data_segment,call_segment,predicted_arpu
7769,5833.43,2112.8633333333332,GROWING,tariff_8,112.71,21.540000000000003,17.733333333333334,3.806666666666666,0.0,0.1766666666666666,0.0,0.0,0.0,0.0,610.09,0.0,0.0,0.0,0.0,30.0,7.022222222222222,210.66666666666663,864.9777777777778,9.666666666666666,MID,LITE,MEDIUM,3663.7695705801702
7770,4177.61,4181.663333333333,DECLINING,tariff_4,117.59,46.56666666666666,35.21666666666667,11.35,0.0,2.1999999999999997,0.0,0.0,0.0,0.0,218.32333333333335,2414.86,0.0,0.0,0.0,29.0,3.248148148148148,93.66666666666669,603.9012345679013,19.333333333333332,MID,LITE,MEDIUM,2957.9617874632677
7772,16970.63,12867.846666666666,GROWING,tariff_12,587.7433333333333,140.67,83.51666666666667,57.153333333333336,0.0,2.0,4.0,4.0,0.0,0.0,947.76,16547.02666666667,0.0,0.0,0.0,30.0,21.61111111111111,648.3333333333334,1880.655555555556,20.0,HIGH,LITE,HIGH,6936.582491280273
7773,4677.06,3111.97,GROWING,tariff_8,66.33333333333333,4.253333333333333,4.253333333333333,0.0,0.0,0.16,1.0,0.0,0.0,0.3333333333333333,3108.39,0.0033333333333333,0.0,0.0,0.0,21.0,5.0888888888888895,128.66666666666666,344.28888888888895,13.333333333333334,MID,HEAVY,LOW,3404.6739541709817
7775,27530.8,18345.93,GROWING,tariff_8,661.36,86.02333333333333,74.68333333333334,11.340000000000002,0.0,1.24,1.3333333333333333,1.3333333333333333,0.0,0.0,11356.659999999998,37002.056666666664,0.0,0.0,0.0,30.0,24.08888888888889,722.6666666666666,2483.633333333333,20.0,HIGH,HEAVY,HIGH,8246.986700923837
7778,16176.62,9076.85,GROWING,tariff_10,89.04,25.75,25.75,0.0,0.0,0.09,2.3333333333333335,0.0,0.0,0.0,2915.036666666667,45431.78,0.0,0.0,0.0,30.0,5.966666666666666,179.0,345.37777777777774,20.0,HIGH,HEAVY,MEDIUM,7778.872422532588
7783,17676.03,9638.89,GROWING,tariff_8,581.8933333333333,28.913333333333338,28.913333333333338,0.0,0.0,0.6933333333333334,0.0,0.0,0.0,0.0,15732.606666666668,0.0,0.0,0.0,0.0,30.0,20.277777777777775,608.3333333333334,1394.5111111111112,20.0,HIGH,HEAVY,HIGH,7367.188661583255
7786,2825.97,5506.62,DECLINING,tariff_13,865.7333333333332,43.48333333333333,43.48333333333333,0.0,1.1666666666666667,1.0666666666666669,0.0,0.0,0.0,0.0,351.8566666666666,287.68666666666667,0.0,0.0,0.0,30.0,45.38888888888889,1361.6666666666667,2629.9666666666667,20.0,HIGH,LITE,HIGH,7326.179912902977
7788,5298.88,3804.646666666667,GROWING,tariff_8,81.10333333333334,16.736666666666668,16.736666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.446666666666665,30.046666666666667,0.0,0.0,0.0,29.333333333333332,4.007142857142857,117.33333333333331,426.0769841269841,16.333333333333332,MID,LITE,LOW,4456.390136662306
7789,38543.15,21250.36666666667,GROWING,tariff_14,54.406666666666666,183.57666666666668,149.90333333333334,33.67333333333334,0.3066666666666667,4.533333333333333,0.0,0.6666666666666666,0.0,0.0,21969.766666666663,10974.86,0.0,0.0,0.0,30.0,7.311111111111111,219.33333333333337,486.03333333333336,20.0,HIGH,HEAVY,MEDIUM,12892.32258033709
7791,16113.63,5371.21,GROWING,tariff_10,12.693333333333332,13.466666666666669,11.993333333333332,1.4733333333333334,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,3474.28,3874.74,0.0,0.0,0.0,14.666666666666666,3.3245273245273244,52.333333333333336,204.26068376068375,16.333333333333332,HIGH,HEAVY,LOW,4935.831426378744
7793,280.09,140.045,GROWING,tariff_4,21.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2517.5550000000003,0.0,0.0,0.0,0.0,12.5,4.125,51.0,656.6397058823529,7.0,LOW,HEAVY,LOW,5076.722236793999
7795,216.5,67.305,GROWING,tariff_14,5.75,0.29,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,1284.3033333333333,89.58999999999999,0.0,0.0,0.0,8.0,8.629629629629628,73.0,435.462962962963,20.0,LOW,LITE,LOW,5498.729749236703
7796,3475.67,6924.526666666668,DECLINING,tariff_14,674.0666666666666,47.169999999999995,39.37,7.8,0.0,0.8000000000000002,1.3333333333333333,0.6666666666666666,0.0,0.0,6557.290000000001,8019.823333333334,0.0,0.0,0.0,30.0,27.0,810.0,2761.2888888888883,20.0,HIGH,HEAVY,HIGH,7695.016893667506
7800,0.0,0.0,STABLE,tariff_8,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.2857142857142856,23.0,144.28571428571428,5.0,LOW,NON_USER,LOW,0.0
7802,8684.64,9653.23,GROWING,tariff_8,592.4699999999999,16.416666666666668,16.416666666666668,0.0,0.0,0.0,5.0,0.0,0.0,3.6666666666666665,3865.663333333334,54785.59666666667,0.0,0.0,0.0,27.0,10.929675638371291,291.6666666666667,2167.8265700483093,20.0,HIGH,HEAVY,HIGH,8462.648691898397
7803,5799.3,4088.1433333333334,GROWING,tariff_8,465.1166666666666,22.67,22.67,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,98.57,2672.25,0.0,0.0,0.0,29.666666666666668,10.006130268199234,296.6666666666667,1345.535632183908,19.333333333333332,MID,LITE,HIGH,13143.686149100116
7804,4560.98,3387.5066666666667,GROWING,tariff_13,194.84,10.076666666666666,10.076666666666666,0.0,0.0,0.0,11.666666666666666,0.0,0.0,0.0,551.6933333333333,0.0,0.0,0.0,0.0,21.0,2.8222222222222224,75.66666666666667,637.7888888888889,4.0,MID,LITE,MEDIUM,2455.4270708929043
7805,12671.82,8148.783333333333,GROWING,tariff_4,184.175,39.215,38.85,0.365,0.0,13.515,3.0,0.0,0.0,0.0,4301.9,33720.825,0.0,0.0,0.0,30.0,10.116666666666667,303.5,727.1833333333334,20.0,HIGH,HEAVY,MEDIUM,8148.783333333333
7807,7317.61,6364.12,GROWING,tariff_8,4.215,62.015,55.175,6.84,0.0,0.0,0.0,0.5,0.0,0.0,5630.445,23809.475,0.0,0.0,0.0,22.5,2.4000000000000004,52.5,252.01666666666665,20.0,HIGH,HEAVY,LOW,5161.429407192503
7808,23461.61,12507.49,GROWING,tariff_11,194.8733333333333,140.25,140.25,0.0,0.0,3.776666666666667,1.0,0.3333333333333333,0.0,0.0,2054.5366666666664,63354.38666666666,0.0,0.0,0.0,30.0,9.1,273.0,955.2333333333332,20.0,HIGH,HEAVY,MEDIUM,11289.521668639109
7811,10949.4,7789.649999999999,GROWING,tariff_4,373.17333333333335,3.016666666666667,3.016666666666667,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20500.69,147.93,0.0,0.0,0.0,30.0,12.833333333333334,385.0,2114.188888888889,20.0,HIGH,HEAVY,MEDIUM,6066.570229434108
7812,81.29,27.096666666666668,GROWING,tariff_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.79333333333334,0.0,0.0,0.0,2.0,4.277777777777778,10.333333333333334,133.44444444444443,4.0,LOW,NON_USER,LOW,2425.039046762646
7813,13297.08,9814.656666666668,GROWING,tariff_8,82.385,87.015,40.55,46.465,0.0,0.0,1.5,12.5,0.0,0.0,428.545,10660.24,0.0,0.0,0.0,25.5,7.364285714285714,202.5,1180.8333333333333,20.0,HIGH,LITE,MEDIUM,7343.5303633644835
7814,11999.29,10349.72,STABLE,tariff_8,26.133333333333336,23.493333333333336,23.236666666666668,0.2566666666666666,0.0,1.6833333333333331,0.6666666666666666,1.3333333333333333,0.0,0.3333333333333333,967.0566666666668,23886.083333333332,0.0,0.0,0.0,29.333333333333332,3.73968253968254,110.66666666666669,266.0579365079365,20.0,HIGH,LITE,LOW,7727.378683060764
7815,688.7,1220.3,DECLINING,tariff_8,10.483333333333333,4.76,0.6333333333333333,4.126666666666666,0.0,1.3433333333333335,1.3333333333333333,0.3333333333333333,0.0,0.0,9.026666666666666,372.40333333333336,0.0,0.0,0.0,8.0,10.990620490620492,84.33333333333333,786.2272727272726,20.0,MID,LITE,LOW,4216.098255169072
7816,8278.61,8385.37,GROWING,tariff_4,24.03333333333333,89.95333333333333,27.46666666666667,62.48666666666667,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,4725.73,0.0,0.0,0.0,0.0,14.666666666666666,7.976076555023925,118.0,633.6814764183185,20.0,HIGH,HEAVY,MEDIUM,6429.66415474693
7817,12013.17,8479.706666666667,GROWING,tariff_8,82.94333333333334,66.08,65.83,0.25,0.0,0.09,0.0,0.0,0.0,0.0,1268.41,42490.55,0.0,0.0,0.0,30.0,9.111111111111112,273.3333333333333,461.5777777777778,20.0,HIGH,LITE,MEDIUM,8199.984611955973
7819,5396.15,1798.7166666666665,GROWING,tariff_13,8.226666666666667,0.5333333333333333,0.5266666666666667,0.0066666666666666,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,2031.8233333333335,830.88,0.0,0.0,0.0,11.0,2.1052631578947367,32.0,184.11403508771932,8.0,MID,HEAVY,LOW,3770.630822542385
7821,1604.07,3029.313333333333,GROWING,tariff_13,15.773333333333332,21.16,18.653333333333332,2.5066666666666664,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,3644.1333333333337,0.0,0.0,0.0,0.0,30.0,3.5,105.0,281.9111111111111,19.0,MID,HEAVY,LOW,3805.2506493784904
7822,16870.78,10773.213333333331,GROWING,tariff_8,92.25666666666666,0.7733333333333333,0.7733333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,735.2633333333333,28237.456666666665,0.0,0.0,0.0,12.0,8.333333333333334,109.0,920.338888888889,20.0,HIGH,LITE,LOW,6519.828880318284
7824,14338.24,14536.963333333331,DECLINING,tariff_8,43.34,29.816666666666663,11.5,18.316666666666663,0.0,4.673333333333333,0.6666666666666666,0.0,0.0,0.0,355.93666666666667,11497.483333333332,0.0,0.0,0.0,28.0,6.186111111111113,173.33333333333334,838.7888888888889,20.0,HIGH,LITE,LOW,15955.08431857828
7825,20662.33,15705.576666666668,STABLE,tariff_10,21.383333333333336,51.18333333333334,51.18333333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13384.926666666666,39081.003333333334,0.0,0.0,0.0,30.0,4.766666666666667,143.0,306.0111111111111,20.0,HIGH,HEAVY,LOW,9166.821216129838
7826,4510.48,5036.923333333333,DECLINING,tariff_4,294.0933333333333,17.416666666666668,17.416666666666668,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,7637.209999999999,1523.12,0.0,0.0,0.0,24.333333333333332,8.816239316239317,238.33333333333337,1004.7068376068376,20.0,HIGH,HEAVY,MEDIUM,5105.020808073053
7828,9406.0,5088.486666666667,GROWING,tariff_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.5,574.605,0.0,0.0,0.0,0.0,2.0,1.0,2.0,10.0,5.5,HIGH,LITE,LOW,4952.4381961307645
7833,5637.74,6900.41,DECLINING,tariff_13,660.1333333333333,66.22,56.96333333333333,9.256666666666666,0.0,0.1033333333333333,1.0,0.0,0.0,0.0,736.2433333333333,5665.826666666667,0.0,0.0,0.0,30.0,13.266666666666666,398.0,1689.7444444444443,20.0,HIGH,LITE,HIGH,8022.21993266344
7834,13145.33,12010.763333333334,GROWING,tariff_10,28.706666666666667,1.4799999999999998,1.4799999999999998,0.0,0.0,3.4533333333333336,0.0,0.0,0.0,0.0,9933.553333333331,2072.2866666666664,0.0,0.0,0.0,16.666666666666668,3.958572902845349,67.66666666666667,603.3073123986436,20.0,HIGH,HEAVY,LOW,8471.266731402822
7837,4001.08,3900.8333333333335,STABLE,tariff_14,887.9833333333332,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,397.96,11.103333333333332,0.0,0.0,0.0,30.0,17.51111111111111,525.3333333333334,2935.2777777777774,18.0,MID,LITE,HIGH,6427.120376029429
7840,625.17,1628.746666666667,GROWING,tariff_8,11.666666666666666,0.1566666666666666,0.1566666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3186.153333333333,0.0,0.0,0.0,0.0,13.333333333333334,3.5317460317460316,50.666666666666664,360.3529100529101,16.333333333333332,MID,HEAVY,LOW,2221.699331592034
7842,4241.23,7310.066666666667,DECLINING,tariff_4,116.14,75.88,67.17333333333333,8.706666666666667,0.0,0.18,0.6666666666666666,0.3333333333333333,0.0,0.0,36229.36666666667,0.0,0.0,0.0,0.0,30.0,10.255555555555556,307.6666666666667,743.1777777777778,20.0,HIGH,HEAVY,MEDIUM,8278.137255596484
7845,28846.24,16141.14,GROWING,tariff_12,587.14,52.28333333333333,43.3,8.983333333333333,0.0266666666666666,6.95,10.666666666666666,0.0,0.0,0.0,27955.283333333336,8299.56,0.0,0.0,0.0,30.0,28.066666666666663,842.0,1920.7222222222224,20.0,HIGH,HEAVY,HIGH,5824.110485899191
7846,7712.59,5514.613333333334,GROWING,tariff_13,584.5166666666667,11.87,11.87,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.3333333333333333,0.6133333333333333,542.9466666666667,0.0,0.0,0.0,9.333333333333334,8.388888888888888,73.66666666666667,5143.033333333334,16.666666666666668,HIGH,LITE,HIGH,4896.962110092114
7848,15532.45,11900.076666666666,GROWING,tariff_10,572.2266666666667,164.42666666666665,102.03666666666668,62.38999999999999,0.0,0.8333333333333334,0.3333333333333333,1.0,0.0,0.0,3977.5733333333337,22443.97,0.6666666666666666,0.0,0.6866666666666666,30.0,15.677777777777775,470.3333333333333,1869.6222222222225,20.0,HIGH,HEAVY,HIGH,13418.63227916654
7849,448.58,149.52666666666667,GROWING,tariff_13,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,85.45,4372.363333333334,0.0,0.0,0.0,3.0,6.833333333333334,20.5,276.83333333333337,20.0,LOW,LITE,LOW,2128.3906782492268
7850,9711.02,5560.2300000000005,GROWING,tariff_4,114.41666666666669,30.790000000000003,28.75,2.04,0.0,0.4966666666666666,0.0,0.3333333333333333,0.0,0.0,79.02666666666667,5434.14,0.0,0.0,0.0,27.666666666666668,6.932367149758453,193.66666666666663,684.7893719806763,20.0,HIGH,LITE,MEDIUM,6864.465317110263
7851,27456.69,23760.84,GROWING,tariff_10,637.0533333333334,160.8033333333333,92.75666666666666,68.04666666666667,0.0,2.32,1.6666666666666667,0.0,0.0,0.0,52329.51666666666,517.87,0.0,0.0,0.0,30.0,16.688888888888886,500.6666666666667,2017.6222222222225,19.666666666666668,HIGH,HEAVY,HIGH,15891.814652263183
7852,12774.56,7806.43,GROWING,tariff_10,187.23666666666668,5.993333333333333,5.993333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23192.566666666666,0.0,0.0,0.0,0.0,15.333333333333334,6.596296296296297,99.0,2203.114814814815,11.666666666666666,HIGH,HEAVY,MEDIUM,6364.97320479877
7853,10597.5,7119.373333333333,GROWING,tariff_8,272.94,79.67,78.89666666666666,0.7733333333333333,0.0,0.0666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,7720.98,11037.24,0.0,0.0,0.0,30.0,12.388888888888888,371.6666666666667,1096.4111111111113,20.0,HIGH,HEAVY,MEDIUM,5806.002251435483
7854,10962.9,5575.06,GROWING,tariff_8,157.71,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,519.7099999999999,791.2233333333334,0.0,0.0,0.0,17.333333333333332,4.960989202368513,80.66666666666667,1026.658220132358,20.0,HIGH,LITE,MEDIUM,4304.460136156623
7856,24606.26,12811.543333333331,GROWING,tariff_11,12.823333333333332,74.83666666666666,65.35333333333334,9.483333333333333,0.0,2.35,0.3333333333333333,0.6666666666666666,0.0,0.0,1142.3866666666663,33523.6,0.0,0.0,0.0,29.0,6.392592592592592,187.0,387.0481481481482,20.0,HIGH,LITE,LOW,9062.80211110284
7857,7774.45,5275.0,GROWING,tariff_8,114.33333333333331,58.4,40.05,18.35,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,4885.036666666667,0.0,0.0,0.0,0.0,20.666666666666668,7.199999999999999,164.66666666666666,529.4888888888889,16.0,HIGH,HEAVY,MEDIUM,4952.4381961307645
7858,2929.75,1362.25,GROWING,tariff_5,8.65,8.2,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,506.72,0.0,0.0,0.0,0.0,4.0,3.0,12.0,736.5,3.5,MID,LITE,LOW,7277.423314275084
7859,7033.91,2447.5466666666666,GROWING,tariff_8,13.55,26.286666666666665,18.913333333333338,7.373333333333334,0.0,0.0,0.0,0.0,0.0,0.0,740.8766666666667,780.29,0.0,0.0,0.0,30.0,5.677777777777778,170.33333333333334,665.088888888889,20.0,MID,LITE,LOW,4562.231856852362
7860,2778.68,6390.013333333333,DECLINING,tariff_4,705.9266666666666,116.81666666666666,102.54333333333334,14.273333333333332,0.0,0.0166666666666666,0.6666666666666666,0.0,0.0,0.0,8181.94,16149.646666666667,0.0,0.0,0.0,30.0,22.833333333333332,685.0,3762.377777777778,20.0,HIGH,HEAVY,HIGH,10553.777691728768
7862,9483.99,7431.343333333333,GROWING,tariff_10,1.9633333333333336,4.873333333333333,4.363333333333333,0.51,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,5073.52,15221.8,0.0,0.0,0.0,5.666666666666667,2.314814814814815,13.666666666666666,81.42592592592592,16.0,HIGH,HEAVY,LOW,7431.343333333333
7864,10077.45,7471.156666666667,GROWING,tariff_12,111.81666666666666,89.21999999999998,72.21999999999998,17.0,0.0,10.69,0.6666666666666666,0.0,0.0,0.0,2232.326666666667,13768.673333333334,0.0,0.0,0.0,28.0,6.019444444444445,173.66666666666666,1642.972222222222,20.0,HIGH,HEAVY,MEDIUM,4062.949761204337
7866,3640.86,5871.8,DECLINING,tariff_13,209.50333333333333,53.48666666666666,49.36666666666667,4.12,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,4109.78,26334.73,0.0,0.0,0.0,26.0,9.703188405797102,249.66666666666663,1166.2380676328503,20.0,HIGH,HEAVY,MEDIUM,6479.908910860895
7869,13581.19,7071.93,GROWING,tariff_8,46.02,29.710000000000004,6.1933333333333325,23.516666666666666,0.0,0.64,18.666666666666668,8.0,0.0,0.0,172.56333333333336,833.4266666666666,0.0,0.0,0.0,29.0,6.459259259259259,188.66666666666663,485.5333333333333,20.0,HIGH,LITE,LOW,4259.598837930297
7873,3333.46,1111.1533333333334,GROWING,tariff_14,69.75666666666667,0.36,0.36,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,150.89666666666668,0.0,0.0,0.0,0.0,25.0,9.105240438573771,224.33333333333337,2550.8860398860397,20.0,MID,LITE,LOW,2892.891541531365
7874,1247.58,415.86,GROWING,tariff_4,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,12.986666666666666,185.88666666666663,0.0,0.0,0.0,3.0,1.75,6.0,41.0,8.0,LOW,LITE,LOW,2632.9347577625695
7876,16916.03,11916.08,GROWING,tariff_8,650.6433333333333,134.95000000000002,72.98666666666666,61.96333333333333,0.1266666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,711.2266666666668,25006.10666666667,0.0,0.0,0.0,30.0,35.06666666666667,1052.0,2595.9444444444443,20.0,HIGH,LITE,HIGH,9142.225334631294
7878,6837.26,7358.046666666666,STABLE,tariff_20,92.93,124.24,93.23333333333332,31.006666666666664,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,661.9533333333333,18562.42,0.0,0.0,0.0,30.0,11.544444444444444,346.3333333333333,687.0666666666666,20.0,HIGH,LITE,MEDIUM,7894.454561189711
7880,22629.57,15581.39,GROWING,tariff_8,41.63333333333333,70.89666666666666,61.45333333333334,9.443333333333332,0.0,6.739999999999999,4.0,17.0,0.0,0.3333333333333333,2456.92,47940.23333333334,0.0,0.0,0.0,30.0,5.98888888888889,179.66666666666666,343.7222222222222,20.0,HIGH,HEAVY,MEDIUM,13064.334309827029
7881,17022.44,9209.733333333332,GROWING,tariff_8,222.8733333333333,27.456666666666667,27.456666666666667,0.0,0.0,0.2766666666666666,0.0,0.0,0.0,0.0,2091.4333333333334,28421.33666666667,0.0,0.0,0.0,23.0,3.3800088800088797,77.66666666666667,758.1519036519036,20.0,HIGH,HEAVY,MEDIUM,7630.823666221376
7883,266.33,5611.343333333334,DECLINING,tariff_8,99.71,55.556666666666665,49.406666666666666,6.1499999999999995,0.0,0.0,1.3333333333333333,0.0,0.0,0.0,3997.9666666666662,0.0,0.0,0.0,0.0,23.0,7.520796197266786,175.33333333333334,2252.3219845513963,18.333333333333332,HIGH,HEAVY,MEDIUM,6666.25589024675
7884,14349.67,13150.936666666666,GROWING,tariff_11,116.12666666666668,182.65333333333336,57.44,125.21333333333332,0.0,0.0,2.6666666666666665,0.6666666666666666,0.0,0.0,1074.8833333333334,418.7266666666667,0.3333333333333333,0.0,0.0,30.0,19.58888888888889,587.6666666666666,1291.3,20.0,HIGH,LITE,MEDIUM,10107.824539015355
7885,14397.62,9733.976666666667,GROWING,tariff_8,232.19000000000003,137.47666666666666,98.89333333333332,38.583333333333336,0.0,0.26,7.666666666666667,4.666666666666667,0.0,0.0,4088.73,29454.02666666667,0.0,0.0,0.0,30.0,11.9,357.0,720.0,20.0,HIGH,HEAVY,MEDIUM,6349.369086571354
7887,9882.02,6850.34,GROWING,tariff_4,63.27666666666667,60.73333333333334,60.73333333333334,0.0,0.0,1.3966666666666665,0.0,0.0,0.0,0.0,1405.85,32291.150000000005,0.0,0.0,0.0,30.0,3.577777777777778,107.33333333333331,295.78888888888883,20.0,HIGH,LITE,MEDIUM,7787.026276639222
7888,26910.71,18646.94,GROWING,tariff_11,25.856666666666666,184.36,151.96666666666667,32.39333333333333,0.0266666666666666,10.953333333333331,0.0,1.3333333333333333,0.0,0.0,3104.8633333333332,56345.426666666666,0.0,0.0,0.0,25.333333333333332,3.6965562053281342,93.0,727.0589993502275,20.0,HIGH,HEAVY,MEDIUM,12017.27379641881
7889,10792.12,6268.393333333333,GROWING,tariff_8,338.6166666666666,39.416666666666664,29.626666666666665,9.79,0.0,0.0,1.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,401.7333333333333,3041.9600000000005,0.0,0.0,0.0,30.0,17.188888888888886,515.6666666666666,1368.5888888888887,20.0,HIGH,LITE,MEDIUM,5916.328048988981
7890,11738.86,8595.47,GROWING,tariff_4,17.066666666666666,63.63333333333333,58.85,4.783333333333333,0.0,0.0833333333333333,1.6666666666666667,1.3333333333333333,0.0,0.0,19412.933333333334,0.0,0.0,0.0,0.0,30.0,4.3999999999999995,132.0,323.5,20.0,HIGH,HEAVY,LOW,10086.438660462674
7891,5487.56,6340.236666666667,DECLINING,tariff_8,125.26,91.95333333333332,81.30666666666667,10.646666666666668,0.0,0.6233333333333334,5.0,2.3333333333333335,0.0,0.0,1855.253333333333,15791.726666666667,0.0,0.0,0.0,30.0,9.366666666666664,281.0,583.0666666666666,19.0,HIGH,LITE,MEDIUM,7013.154467777605
7892,15680.94,8472.483333333334,GROWING,tariff_10,11.263333333333334,9.643333333333333,9.643333333333333,0.0,0.6566666666666666,6.733333333333333,0.3333333333333333,2.0,0.0,0.0,268.87,7544.356666666667,0.0,0.0,0.0,27.666666666666668,2.7859903381642517,78.0,131.36425120772947,20.0,HIGH,LITE,LOW,6495.924002843209
7896,13993.91,12790.08,GROWING,tariff_4,28.213333333333335,63.25,38.23,25.02,0.0333333333333333,0.0566666666666666,0.6666666666666666,2.3333333333333335,0.0,0.0,2029.1933333333336,9780.01,0.0,0.0,0.0,29.0,4.923456790123457,142.66666666666666,271.69135802469134,20.0,HIGH,HEAVY,LOW,6854.418853383337
7897,10077.17,8695.550000000001,GROWING,tariff_17,0.5599999999999999,12.996666666666664,9.893333333333333,3.1033333333333335,0.0,0.0666666666666666,0.0,1.3333333333333333,0.0,0.0,7759.616666666666,0.0,0.0,0.0,0.0,13.0,11.131868131868131,143.0,479.1459096459096,20.0,HIGH,HEAVY,LOW,2479.162233877764
7898,7300.09,3824.8233333333337,GROWING,tariff_10,142.64,6.373333333333334,4.6000000000000005,1.7733333333333334,0.0,0.0833333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,114.57666666666668,38.76,0.0,0.0,0.0,29.333333333333332,4.854761904761904,144.33333333333334,580.6126984126984,20.0,MID,LITE,MEDIUM,6332.680330577785
7899,12310.5,12111.146666666667,STABLE,tariff_10,265.1066666666666,66.46666666666667,66.46666666666667,0.0,0.54,2.6366666666666667,17.0,8.333333333333334,0.0,0.0,6663.330000000001,20654.743333333332,1.3333333333333333,0.0,34.163333333333334,30.0,15.533333333333331,466.0,631.388888888889,20.0,HIGH,HEAVY,MEDIUM,11544.838277439872
7900,5324.0,7552.139999999999,STABLE,tariff_8,54.22666666666667,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,27547.953333333335,692.15,0.0,0.0,0.0,7.0,5.807539682539681,40.666666666666664,869.3293650793652,20.0,HIGH,HEAVY,LOW,7195.911332061971
7901,4178.87,1950.42,GROWING,tariff_4,7.446666666666666,7.113333333333333,0.1666666666666666,6.946666666666666,0.0,0.65,0.0,0.0,0.0,0.0,148.78,0.0,0.0,0.0,0.0,30.0,2.288888888888889,68.66666666666667,265.1333333333333,20.0,MID,LITE,LOW,2532.542941615354
7903,13179.11,8036.913333333334,GROWING,tariff_10,33.97,11.63,11.63,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,2804.0633333333335,24499.876666666667,0.0,0.0,0.0,27.333333333333332,5.5636363636363635,156.0,248.9070707070707,20.0,HIGH,HEAVY,LOW,5895.299902443941
7904,17316.19,13505.276666666668,GROWING,tariff_10,134.73,37.18,37.18,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,0.0,2540.98,45911.466666666674,0.0,0.0,0.0,30.0,9.444444444444445,283.3333333333333,623.4888888888888,20.0,HIGH,HEAVY,MEDIUM,7538.2698486958
7906,20325.63,12726.086666666668,GROWING,tariff_8,564.4833333333333,138.23333333333335,126.89333333333332,11.340000000000002,0.0733333333333333,15.12,28.666666666666668,2.0,0.0,0.6666666666666666,1739.5666666666668,25937.39333333333,0.0,0.0,0.0,30.0,12.655555555555557,379.6666666666667,2525.0,20.0,HIGH,LITE,HIGH,9568.981661090687
7907,2859.63,5988.513333333333,DECLINING,tariff_14,6.75,1.3166666666666669,1.3166666666666669,0.0,0.0,0.15,0.0,0.0,0.0,0.0,262.58,2776.7433333333333,0.0,0.0,0.0,3.0,5.51111111111111,10.0,392.0,20.0,HIGH,LITE,LOW,7523.004782135648
